"GridID","area","ORIGFID","Depth","DistCoast","x.pos","y.pos","impact"
152079,0.25,1652,-9.41,6212,448805.73,6145765.76,1
153079,0.25,1653,-9.32,5876,449305.73,6145765.76,1
154079,0.25,1654,-9.05,5531,449805.73,6145765.76,1
155079,0.25,1655,-8.39,5184,450305.73,6145765.76,1
156079,0.25,1656,-7.56,4841,450805.73,6145765.76,1
157079,0.25,1657,-6.48,4513,451305.73,6145765.76,1
158079,0.25,1658,-5.46,4188,451805.73,6145765.76,1
159079,0.25,1659,-4.68,3874,452305.73,6145765.76,1
37078,0.25,1660,-27.65,51465,391305.73,6146265.76,1
38078,0.25,1661,-26.89,50977,391805.73,6146265.76,1
39078,0.25,1662,-26.06,50489,392305.73,6146265.76,1
40078,0.25,1663,-25.11,50002,392805.73,6146265.76,1
41078,0.25,1664,-24.49,49515,393305.73,6146265.76,1
42078,0.25,1665,-25.21,49028,393805.73,6146265.76,1
43078,0.25,1666,-25.09,48542,394305.73,6146265.76,1
44078,0.25,1667,-23.77,48056,394805.73,6146265.76,1
45078,0.25,1668,-21.16,47570,395305.73,6146265.76,1
46078,0.25,1669,-18.47,47084,395805.73,6146265.76,1
47078,0.25,1670,-20.41,46599,396305.73,6146265.76,1
48078,0.25,1671,-21.6,46114,396805.73,6146265.76,1
49078,0.25,1672,-22.12,45629,397305.73,6146265.76,1
50078,0.25,1673,-22.28,45145,397805.73,6146265.76,1
51078,0.25,1674,-22.16,44661,398305.73,6146265.76,1
52078,0.25,1675,-21.81,44177,398805.73,6146265.76,1
53078,0.25,1676,-21.24,43694,399305.73,6146265.76,1
54078,0.25,1677,-20.48,43211,399805.73,6146265.76,1
55078,0.25,1678,-19.66,42728,400305.73,6146265.76,1
56078,0.25,1679,-19.28,42246,400805.73,6146265.76,1
57078,0.25,1680,-20.21,41764,401305.73,6146265.76,1
58078,0.25,1681,-22.24,41283,401805.73,6146265.76,1
59078,0.25,1682,-24.94,40802,402305.73,6146265.76,1
60078,0.25,1683,-27.18,40322,402805.73,6146265.76,1
61078,0.25,1684,-28.25,39842,403305.73,6146265.76,1
62078,0.25,1685,-28.84,39363,403805.73,6146265.76,1
63078,0.25,1686,-29.38,38884,404305.73,6146265.76,1
64078,0.25,1687,-30.01,38406,404805.73,6146265.76,1
65078,0.25,1688,-30.85,37928,405305.73,6146265.76,1
66078,0.25,1689,-31.74,37451,405805.73,6146265.76,1
67078,0.25,1690,-29.9,36974,406305.73,6146265.76,1
68078,0.25,1691,-28.79,36498,406805.73,6146265.76,1
69078,0.25,1692,-28,36023,407305.73,6146265.76,1
70078,0.25,1693,-27.33,35548,407805.73,6146265.76,1
71078,0.25,1694,-26.74,35075,408305.73,6146265.76,1
72078,0.25,1695,-26.24,34601,408805.73,6146265.76,1
73078,0.25,1696,-25.8,34129,409305.73,6146265.76,1
74078,0.25,1697,-25.43,33657,409805.73,6146265.76,1
75078,0.25,1698,-25.18,33187,410305.73,6146265.76,1
76078,0.25,1699,-25.09,32717,410805.73,6146265.76,1
77078,0.25,1700,-25.19,32248,411305.73,6146265.76,1
78078,0.25,1701,-25.34,31780,411805.73,6146265.76,1
79078,0.25,1702,-25.54,31313,412305.73,6146265.76,1
80078,0.25,1703,-25.72,30847,412805.73,6146265.76,1
81078,0.25,1704,-25.74,30382,413305.73,6146265.76,1
82078,0.25,1705,-25.3,29918,413805.73,6146265.76,1
83078,0.25,1706,-24.9,29455,414305.73,6146265.76,1
84078,0.25,1707,-24.69,28994,414805.73,6146265.76,1
85078,0.25,1708,-24.68,28534,415305.73,6146265.76,1
86078,0.25,1709,-24.66,28075,415805.73,6146265.76,1
87078,0.25,1710,-24.56,27618,416305.73,6146265.76,1
88078,0.25,1711,-24.32,27162,416805.73,6146265.76,1
89078,0.25,1712,-24.04,26708,417305.73,6146265.76,1
90078,0.25,1713,-23.73,26255,417805.73,6146265.76,1
91078,0.25,1714,-23.28,25805,418305.73,6146265.76,1
92078,0.25,1715,-23.13,25356,418805.73,6146265.76,1
93078,0.25,1716,-22.31,24909,419305.73,6146265.76,1
94078,0.25,1717,-21.13,24464,419805.73,6146265.76,1
95078,0.25,1718,-20.54,24021,420305.73,6146265.76,1
96078,0.25,1719,-19.32,23581,420805.73,6146265.76,1
97078,0.25,1720,-18.56,23143,421305.73,6146265.76,1
98078,0.25,1721,-17.78,22707,421805.73,6146265.76,1
99078,0.25,1722,-16.74,22274,422305.73,6146265.76,1
100078,0.25,1723,-16.2,21844,422805.73,6146265.76,1
101078,0.25,1724,-16,21417,423305.73,6146265.76,1
102078,0.25,1725,-14.71,20994,423805.73,6146265.76,1
103078,0.25,1726,-11.85,20574,424305.73,6146265.76,1
104078,0.25,1727,-9.66,20157,424805.73,6146265.76,1
105078,0.25,1728,-8,19744,425305.73,6146265.76,1
106078,0.25,1729,-6.5,19335,425805.73,6146265.76,1
107078,0.25,1730,-5.39,18931,426305.73,6146265.76,1
108078,0.25,1731,-4.42,18531,426805.73,6146265.76,1
109078,0.25,1732,-5.56,18137,427305.73,6146265.76,1
110078,0.25,1733,-5.71,17747,427805.73,6146265.76,1
111078,0.25,1734,-4.92,17363,428305.73,6146265.76,1
112078,0.25,1735,-6.69,16986,428805.73,6146265.76,1
113078,0.25,1736,-8.5,16615,429305.73,6146265.76,1
114078,0.25,1737,-9.56,16250,429805.73,6146265.76,1
115078,0.25,1738,-9.93,15893,430305.73,6146265.76,1
116078,0.25,1739,-9.6,15544,430805.73,6146265.76,1
117078,0.25,1740,-9.77,15204,431305.73,6146265.76,1
118078,0.25,1741,-10.2,14872,431805.73,6146265.76,1
119078,0.25,1742,-11.76,14550,432305.73,6146265.76,1
120078,0.25,1743,-11.1,14238,432805.73,6146265.76,1
121078,0.25,1744,-11.45,13938,433305.73,6146265.76,1
122078,0.25,1745,-11.31,13649,433805.73,6146265.76,1
123078,0.25,1746,-10.49,13372,434305.73,6146265.76,1
124078,0.25,1747,-10.75,13104,434805.73,6146265.76,1
125078,0.25,1748,-11.5,12845,435305.73,6146265.76,1
126078,0.25,1749,-11.24,12600,435805.73,6146265.76,1
127078,0.25,1750,-12.13,12369,436305.73,6146265.76,1
128078,0.25,1751,-12.45,12153,436805.73,6146265.76,1
129078,0.25,1752,-12.52,11943,437305.73,6146265.76,1
130078,0.25,1753,-12.38,11736,437805.73,6146265.76,1
131078,0.25,1754,-12.36,11531,438305.73,6146265.76,1
132078,0.25,1755,-12.63,11336,438805.73,6146265.76,1
133078,0.25,1756,-12.8,11127,439305.73,6146265.76,1
134078,0.25,1757,-12.96,10896,439805.73,6146265.76,1
135078,0.25,1758,-13.53,10674,440305.73,6146265.76,1
136078,0.25,1759,-14.15,10446,440805.73,6146265.76,1
137078,0.25,1760,-14.6,10227,441305.73,6146265.76,1
138078,0.25,1761,-14.78,10021,441805.73,6146265.76,1
139078,0.25,1762,-14.82,9834,442305.73,6146265.76,1
140078,0.25,1763,-14.74,9643,442805.73,6146265.76,1
141078,0.25,1764,-14.25,9431,443305.73,6146265.76,1
142078,0.25,1765,-13.92,9152,443805.73,6146265.76,1
143078,0.25,1766,-13.31,8830,444305.73,6146265.76,1
144078,0.25,1767,-12.59,8498,444805.73,6146265.76,1
145078,0.25,1768,-12.01,8160,445305.73,6146265.76,1
146078,0.25,1769,-11.26,7835,445805.73,6146265.76,1
147078,0.25,1770,-10.76,7513,446305.73,6146265.76,1
148078,0.25,1771,-10.34,7195,446805.73,6146265.76,1
149078,0.25,1772,-9.93,6861,447305.73,6146265.76,1
150078,0.25,1773,-9.39,6518,447805.73,6146265.76,1
151078,0.25,1774,-8.7,6170,448305.73,6146265.76,1
152078,0.25,1775,-9.08,5836,448805.73,6146265.76,1
153078,0.25,1776,-9.21,5507,449305.73,6146265.76,1
154078,0.25,1777,-8.78,5170,449805.73,6146265.76,1
155078,0.25,1778,-8.32,4824,450305.73,6146265.76,1
156078,0.25,1779,-7.56,4478,450805.73,6146265.76,1
157078,0.25,1780,-6.48,4135,451305.73,6146265.76,1
158078,0.25,1781,-5.56,3808,451805.73,6146265.76,1
159078,0.25,1782,-4.87,3483,452305.73,6146265.76,1
37077,0.25,1783,-27.98,51358,391305.73,6146765.76,1
38077,0.25,1784,-27.26,50869,391805.73,6146765.76,1
39077,0.25,1785,-26.56,50380,392305.73,6146765.76,1
40077,0.25,1786,-25.94,49892,392805.73,6146765.76,1
41077,0.25,1787,-25.39,49404,393305.73,6146765.76,1
42077,0.25,1788,-25.51,48916,393805.73,6146765.76,1
43077,0.25,1789,-25.09,48428,394305.73,6146765.76,1
44077,0.25,1790,-23.83,47941,394805.73,6146765.76,1
45077,0.25,1791,-22.42,47454,395305.73,6146765.76,1
46077,0.25,1792,-21.57,46967,395805.73,6146765.76,1
47077,0.25,1793,-22.21,46480,396305.73,6146765.76,1
48077,0.25,1794,-22.98,45994,396805.73,6146765.76,1
49077,0.25,1795,-23.23,45508,397305.73,6146765.76,1
50077,0.25,1796,-23.25,45022,397805.73,6146765.76,1
51077,0.25,1797,-23.07,44537,398305.73,6146765.76,1
52077,0.25,1798,-22.71,44052,398805.73,6146765.76,1
53077,0.25,1799,-22.2,43567,399305.73,6146765.76,1
54077,0.25,1800,-21.7,43083,399805.73,6146765.76,1
55077,0.25,1801,-21.5,42599,400305.73,6146765.76,1
56077,0.25,1802,-21.75,42116,400805.73,6146765.76,1
57077,0.25,1803,-22.63,41632,401305.73,6146765.76,1
58077,0.25,1804,-24.1,41150,401805.73,6146765.76,1
59077,0.25,1805,-25.97,40667,402305.73,6146765.76,1
60077,0.25,1806,-28.31,40185,402805.73,6146765.76,1
61077,0.25,1807,-28.85,39704,403305.73,6146765.76,1
62077,0.25,1808,-29.32,39223,403805.73,6146765.76,1
63077,0.25,1809,-29.81,38742,404305.73,6146765.76,1
64077,0.25,1810,-30.36,38262,404805.73,6146765.76,1
65077,0.25,1811,-30.97,37782,405305.73,6146765.76,1
66077,0.25,1812,-31.3,37303,405805.73,6146765.76,1
67077,0.25,1813,-30.41,36825,406305.73,6146765.76,1
68077,0.25,1814,-29.02,36347,406805.73,6146765.76,1
69077,0.25,1815,-28,35870,407305.73,6146765.76,1
70077,0.25,1816,-27.21,35393,407805.73,6146765.76,1
71077,0.25,1817,-26.53,34917,408305.73,6146765.76,1
72077,0.25,1818,-25.98,34442,408805.73,6146765.76,1
73077,0.25,1819,-25.55,33967,409305.73,6146765.76,1
74077,0.25,1820,-25.23,33493,409805.73,6146765.76,1
75077,0.25,1821,-25.06,33020,410305.73,6146765.76,1
76077,0.25,1822,-25.09,32548,410805.73,6146765.76,1
77077,0.25,1823,-25.2,32077,411305.73,6146765.76,1
78077,0.25,1824,-25.34,31606,411805.73,6146765.76,1
79077,0.25,1825,-25.44,31136,412305.73,6146765.76,1
80077,0.25,1826,-25.46,30668,412805.73,6146765.76,1
81077,0.25,1827,-25.28,30200,413305.73,6146765.76,1
82077,0.25,1828,-24.85,29733,413805.73,6146765.76,1
83077,0.25,1829,-24.39,29268,414305.73,6146765.76,1
84077,0.25,1830,-24.27,28803,414805.73,6146765.76,1
85077,0.25,1831,-24.43,28340,415305.73,6146765.76,1
86077,0.25,1832,-24.62,27878,415805.73,6146765.76,1
87077,0.25,1833,-24.58,27418,416305.73,6146765.76,1
88077,0.25,1834,-24.24,26959,416805.73,6146765.76,1
89077,0.25,1835,-23.84,26501,417305.73,6146765.76,1
90077,0.25,1836,-23.42,26045,417805.73,6146765.76,1
91077,0.25,1837,-23,25590,418305.73,6146765.76,1
92077,0.25,1838,-22.39,25138,418805.73,6146765.76,1
93077,0.25,1839,-20.97,24687,419305.73,6146765.76,1
94077,0.25,1840,-18.96,24238,419805.73,6146765.76,1
95077,0.25,1841,-17.91,23791,420305.73,6146765.76,1
96077,0.25,1842,-17.5,23346,420805.73,6146765.76,1
97077,0.25,1843,-17.69,22903,421305.73,6146765.76,1
98077,0.25,1844,-17.46,22463,421805.73,6146765.76,1
99077,0.25,1845,-15.95,22026,422305.73,6146765.76,1
100077,0.25,1846,-14.66,21591,422805.73,6146765.76,1
101077,0.25,1847,-13.63,21159,423305.73,6146765.76,1
102077,0.25,1848,-12.05,20730,423805.73,6146765.76,1
103077,0.25,1849,-9.83,20304,424305.73,6146765.76,1
104077,0.25,1850,-8.07,19882,424805.73,6146765.76,1
105077,0.25,1851,-6.78,19463,425305.73,6146765.76,1
106077,0.25,1852,-5.65,19049,425805.73,6146765.76,1
107077,0.25,1853,-4.94,18638,426305.73,6146765.76,1
108077,0.25,1854,-4.51,18232,426805.73,6146765.76,1
109077,0.25,1855,-5.12,17831,427305.73,6146765.76,1
110077,0.25,1856,-5.48,17434,427805.73,6146765.76,1
111077,0.25,1857,-5.63,17044,428305.73,6146765.76,1
112077,0.25,1858,-6.3,16659,428805.73,6146765.76,1
113077,0.25,1859,-7.53,16280,429305.73,6146765.76,1
114077,0.25,1860,-8.51,15908,429805.73,6146765.76,1
115077,0.25,1861,-8.85,15543,430305.73,6146765.76,1
116077,0.25,1862,-8.27,15186,430805.73,6146765.76,1
117077,0.25,1863,-8.2,14837,431305.73,6146765.76,1
118077,0.25,1864,-9.06,14497,431805.73,6146765.76,1
119077,0.25,1865,-11.28,14167,432305.73,6146765.76,1
120077,0.25,1866,-10.41,13847,432805.73,6146765.76,1
121077,0.25,1867,-10.45,13537,433305.73,6146765.76,1
122077,0.25,1868,-10.59,13239,433805.73,6146765.76,1
123077,0.25,1869,-10.66,12954,434305.73,6146765.76,1
124077,0.25,1870,-9.4,12682,434805.73,6146765.76,1
125077,0.25,1871,-9.76,12416,435305.73,6146765.76,1
126077,0.25,1872,-11.68,12162,435805.73,6146765.76,1
127077,0.25,1873,-13.09,11925,436305.73,6146765.76,1
128077,0.25,1874,-12.91,11700,436805.73,6146765.76,1
129077,0.25,1875,-12.73,11488,437305.73,6146765.76,1
130077,0.25,1876,-12.43,11281,437805.73,6146765.76,1
131077,0.25,1877,-12.39,11075,438305.73,6146765.76,1
132077,0.25,1878,-12.48,10875,438805.73,6146765.76,1
133077,0.25,1879,-12.45,10681,439305.73,6146765.76,1
134077,0.25,1880,-12.6,10450,439805.73,6146765.76,1
135077,0.25,1881,-13.5,10228,440305.73,6146765.76,1
136077,0.25,1882,-14.41,9998,440805.73,6146765.76,1
137077,0.25,1883,-15.13,9779,441305.73,6146765.76,1
138077,0.25,1884,-15.49,9563,441805.73,6146765.76,1
139077,0.25,1885,-15.96,9369,442305.73,6146765.76,1
140077,0.25,1886,-15.54,9184,442805.73,6146765.76,1
141077,0.25,1887,-14.54,8975,443305.73,6146765.76,1
142077,0.25,1888,-13.68,8773,443805.73,6146765.76,1
143077,0.25,1889,-12.87,8447,444305.73,6146765.76,1
144077,0.25,1890,-12,8127,444805.73,6146765.76,1
145077,0.25,1891,-11.1,7791,445305.73,6146765.76,1
146077,0.25,1892,-10.43,7455,445805.73,6146765.76,1
147077,0.25,1893,-10.14,7131,446305.73,6146765.76,1
148077,0.25,1894,-9.82,6809,446805.73,6146765.76,1
149077,0.25,1895,-9.5,6489,447305.73,6146765.76,1
150077,0.25,1896,-9.03,6154,447805.73,6146765.76,1
151077,0.25,1897,-8.8,5810,448305.73,6146765.76,1
152077,0.25,1898,-9.13,5463,448805.73,6146765.76,1
153077,0.25,1899,-8.88,5130,449305.73,6146765.76,1
154077,0.25,1900,-8.53,4801,449805.73,6146765.76,1
155077,0.25,1901,-8.09,4463,450305.73,6146765.76,1
156077,0.25,1902,-7.48,4116,450805.73,6146765.76,1
157077,0.25,1903,-6.63,3771,451305.73,6146765.76,1
158077,0.25,1904,-5.76,3429,451805.73,6146765.76,1
159077,0.25,1905,-5.12,3103,452305.73,6146765.76,1
37076,0.25,1906,-28.28,51255,391305.73,6147265.76,1
38076,0.25,1907,-27.72,50765,391805.73,6147265.76,1
39076,0.25,1908,-27.13,50276,392305.73,6147265.76,1
40076,0.25,1909,-26.57,49786,392805.73,6147265.76,1
41076,0.25,1910,-26.14,49297,393305.73,6147265.76,1
42076,0.25,1911,-26.03,48808,393805.73,6147265.76,1
43076,0.25,1912,-25.68,48320,394305.73,6147265.76,1
44076,0.25,1913,-24.82,47831,394805.73,6147265.76,1
45076,0.25,1914,-24.17,47343,395305.73,6147265.76,1
46076,0.25,1915,-23.91,46855,395805.73,6147265.76,1
47076,0.25,1916,-24.6,46367,396305.73,6147265.76,1
48076,0.25,1917,-25.75,45880,396805.73,6147265.76,1
49076,0.25,1918,-25.73,45393,397305.73,6147265.76,1
50076,0.25,1919,-25.14,44906,397805.73,6147265.76,1
51076,0.25,1920,-24.72,44419,398305.73,6147265.76,1
52076,0.25,1921,-24.28,43933,398805.73,6147265.76,1
53076,0.25,1922,-23.86,43447,399305.73,6147265.76,1
54076,0.25,1923,-23.61,42961,399805.73,6147265.76,1
55076,0.25,1924,-23.58,42476,400305.73,6147265.76,1
56076,0.25,1925,-23.93,41991,400805.73,6147265.76,1
57076,0.25,1926,-24.71,41506,401305.73,6147265.76,1
58076,0.25,1927,-25.94,41022,401805.73,6147265.76,1
59076,0.25,1928,-27.5,40538,402305.73,6147265.76,1
60076,0.25,1929,-29.23,40054,402805.73,6147265.76,1
61076,0.25,1930,-29.53,39571,403305.73,6147265.76,1
62076,0.25,1931,-29.84,39088,403805.73,6147265.76,1
63076,0.25,1932,-30.14,38606,404305.73,6147265.76,1
64076,0.25,1933,-30.41,38124,404805.73,6147265.76,1
65076,0.25,1934,-30.66,37643,405305.73,6147265.76,1
66076,0.25,1935,-30.65,37162,405805.73,6147265.76,1
67076,0.25,1936,-30.08,36682,406305.73,6147265.76,1
68076,0.25,1937,-28.95,36202,406805.73,6147265.76,1
69076,0.25,1938,-27.87,35723,407305.73,6147265.76,1
70076,0.25,1939,-26.98,35244,407805.73,6147265.76,1
71076,0.25,1940,-26.23,34766,408305.73,6147265.76,1
72076,0.25,1941,-25.61,34289,408805.73,6147265.76,1
73076,0.25,1942,-25.21,33812,409305.73,6147265.76,1
74076,0.25,1943,-25,33336,409805.73,6147265.76,1
75076,0.25,1944,-25.01,32861,410305.73,6147265.76,1
76076,0.25,1945,-25.08,32386,410805.73,6147265.76,1
77076,0.25,1946,-25.18,31912,411305.73,6147265.76,1
78076,0.25,1947,-25.27,31439,411805.73,6147265.76,1
79076,0.25,1948,-25.3,30967,412305.73,6147265.76,1
80076,0.25,1949,-25.2,30496,412805.73,6147265.76,1
81076,0.25,1950,-24.91,30025,413305.73,6147265.76,1
82076,0.25,1951,-24.46,29556,413805.73,6147265.76,1
83076,0.25,1952,-23.9,29088,414305.73,6147265.76,1
84076,0.25,1953,-23.7,28620,414805.73,6147265.76,1
85076,0.25,1954,-24.08,28154,415305.73,6147265.76,1
86076,0.25,1955,-24.68,27689,415805.73,6147265.76,1
87076,0.25,1956,-24.72,27225,416305.73,6147265.76,1
88076,0.25,1957,-24.3,26763,416805.73,6147265.76,1
89076,0.25,1958,-23.81,26302,417305.73,6147265.76,1
90076,0.25,1959,-23.31,25842,417805.73,6147265.76,1
91076,0.25,1960,-22.92,25384,418305.73,6147265.76,1
92076,0.25,1961,-21.81,24928,418805.73,6147265.76,1
93076,0.25,1962,-20.59,24473,419305.73,6147265.76,1
94076,0.25,1963,-18.56,24020,419805.73,6147265.76,1
95076,0.25,1964,-16.51,23569,420305.73,6147265.76,1
96076,0.25,1965,-14.95,23120,420805.73,6147265.76,1
97076,0.25,1966,-15.74,22673,421305.73,6147265.76,1
98076,0.25,1967,-16.7,22228,421805.73,6147265.76,1
99076,0.25,1968,-14.79,21786,422305.73,6147265.76,1
100076,0.25,1969,-12.88,21346,422805.73,6147265.76,1
101076,0.25,1970,-10.91,20909,423305.73,6147265.76,1
102076,0.25,1971,-9.13,20475,423805.73,6147265.76,1
103076,0.25,1972,-7.52,20044,424305.73,6147265.76,1
104076,0.25,1973,-6.24,19616,424805.73,6147265.76,1
105076,0.25,1974,-5.48,19191,425305.73,6147265.76,1
106076,0.25,1975,-5.43,18771,425805.73,6147265.76,1
107076,0.25,1976,-5.35,18354,426305.73,6147265.76,1
108076,0.25,1977,-5.4,17942,426805.73,6147265.76,1
109076,0.25,1978,-5.68,17534,427305.73,6147265.76,1
110076,0.25,1979,-6.02,17131,427805.73,6147265.76,1
111076,0.25,1980,-6.27,16733,428305.73,6147265.76,1
112076,0.25,1981,-6.7,16340,428805.73,6147265.76,1
113076,0.25,1982,-7.34,15954,429305.73,6147265.76,1
114076,0.25,1983,-7.94,15574,429805.73,6147265.76,1
115076,0.25,1984,-8.32,15202,430305.73,6147265.76,1
116076,0.25,1985,-7.82,14836,430805.73,6147265.76,1
117076,0.25,1986,-7.93,14479,431305.73,6147265.76,1
118076,0.25,1987,-8.36,14130,431805.73,6147265.76,1
119076,0.25,1988,-9.68,13791,432305.73,6147265.76,1
120076,0.25,1989,-10.49,13462,432805.73,6147265.76,1
121076,0.25,1990,-9.22,13143,433305.73,6147265.76,1
122076,0.25,1991,-9.46,12837,433805.73,6147265.76,1
123076,0.25,1992,-8.2,12542,434305.73,6147265.76,1
124076,0.25,1993,-8.76,12261,434805.73,6147265.76,1
125076,0.25,1994,-9.19,11992,435305.73,6147265.76,1
126076,0.25,1995,-10.68,11730,435805.73,6147265.76,1
127076,0.25,1996,-11.7,11483,436305.73,6147265.76,1
128076,0.25,1997,-12.61,11251,436805.73,6147265.76,1
129076,0.25,1998,-12.99,11035,437305.73,6147265.76,1
130076,0.25,1999,-13.06,10825,437805.73,6147265.76,1
131076,0.25,2000,-12.97,10619,438305.73,6147265.76,1
132076,0.25,2001,-12.76,10415,438805.73,6147265.76,1
133076,0.25,2002,-12.45,10220,439305.73,6147265.76,1
134076,0.25,2003,-12.29,10009,439805.73,6147265.76,1
135076,0.25,2004,-13.76,9778,440305.73,6147265.76,1
136076,0.25,2005,-15.02,9556,440805.73,6147265.76,1
137076,0.25,2006,-15.79,9328,441305.73,6147265.76,1
138076,0.25,2007,-16.08,9109,441805.73,6147265.76,1
139076,0.25,2008,-16.35,8906,442305.73,6147265.76,1
140076,0.25,2009,-15.8,8719,442805.73,6147265.76,1
141076,0.25,2010,-14.55,8525,443305.73,6147265.76,1
142076,0.25,2011,-13.39,8314,443805.73,6147265.76,1
143076,0.25,2012,-12.35,8070,444305.73,6147265.76,1
144076,0.25,2013,-11.33,7741,444805.73,6147265.76,1
145076,0.25,2014,-10.27,7424,445305.73,6147265.76,1
146076,0.25,2015,-9.62,7084,445805.73,6147265.76,1
147076,0.25,2016,-9.46,6750,446305.73,6147265.76,1
148076,0.25,2017,-9.23,6428,446805.73,6147265.76,1
149076,0.25,2018,-8.97,6105,447305.73,6147265.76,1
150076,0.25,2019,-8.78,5782,447805.73,6147265.76,1
151076,0.25,2020,-8.73,5447,448305.73,6147265.76,1
152076,0.25,2021,-8.64,5103,448805.73,6147265.76,1
153076,0.25,2022,-8.48,4757,449305.73,6147265.76,1
154076,0.25,2023,-8.24,4425,449805.73,6147265.76,1
155076,0.25,2024,-7.81,4097,450305.73,6147265.76,1
156076,0.25,2025,-7.25,3756,450805.73,6147265.76,1
157076,0.25,2026,-6.65,3409,451305.73,6147265.76,1
158076,0.25,2027,-5.99,3064,451805.73,6147265.76,1
159076,0.25,2028,-5.44,2723,452305.73,6147265.76,1
37075,0.25,2029,-28.35,51157,391305.73,6147765.76,1
38075,0.25,2030,-27.95,50666,391805.73,6147765.76,1
39075,0.25,2031,-27.53,50176,392305.73,6147765.76,1
40075,0.25,2032,-27.07,49686,392805.73,6147765.76,1
41075,0.25,2033,-26.71,49196,393305.73,6147765.76,1
42075,0.25,2034,-26.63,48706,393805.73,6147765.76,1
43075,0.25,2035,-26.8,48216,394305.73,6147765.76,1
44075,0.25,2036,-26.25,47726,394805.73,6147765.76,1
45075,0.25,2037,-25.63,47237,395305.73,6147765.76,1
46075,0.25,2038,-25.47,46748,395805.73,6147765.76,1
47075,0.25,2039,-25.81,46259,396305.73,6147765.76,1
48075,0.25,2040,-26.35,45770,396805.73,6147765.76,1
49075,0.25,2041,-26.77,45282,397305.73,6147765.76,1
50075,0.25,2042,-27.05,44794,397805.73,6147765.76,1
51075,0.25,2043,-26.63,44306,398305.73,6147765.76,1
52075,0.25,2044,-26.11,43819,398805.73,6147765.76,1
53075,0.25,2045,-25.67,43331,399305.73,6147765.76,1
54075,0.25,2046,-25.46,42844,399805.73,6147765.76,1
55075,0.25,2047,-25.48,42358,400305.73,6147765.76,1
56075,0.25,2048,-25.8,41871,400805.73,6147765.76,1
57075,0.25,2049,-26.43,41385,401305.73,6147765.76,1
58075,0.25,2050,-27.41,40899,401805.73,6147765.76,1
59075,0.25,2051,-28.65,40414,402305.73,6147765.76,1
60075,0.25,2052,-30.11,39929,402805.73,6147765.76,1
61075,0.25,2053,-30.51,39444,403305.73,6147765.76,1
62075,0.25,2054,-30.46,38960,403805.73,6147765.76,1
63075,0.25,2055,-30.41,38476,404305.73,6147765.76,1
64075,0.25,2056,-30.3,37993,404805.73,6147765.76,1
65075,0.25,2057,-30.22,37510,405305.73,6147765.76,1
66075,0.25,2058,-29.73,37027,405805.73,6147765.76,1
67075,0.25,2059,-28.97,36545,406305.73,6147765.76,1
68075,0.25,2060,-28.05,36064,406805.73,6147765.76,1
69075,0.25,2061,-27.11,35583,407305.73,6147765.76,1
70075,0.25,2062,-26.41,35102,407805.73,6147765.76,1
71075,0.25,2063,-25.73,34622,408305.73,6147765.76,1
72075,0.25,2064,-25.04,34143,408805.73,6147765.76,1
73075,0.25,2065,-24.85,33664,409305.73,6147765.76,1
74075,0.25,2066,-24.85,33186,409805.73,6147765.76,1
75075,0.25,2067,-24.93,32708,410305.73,6147765.76,1
76075,0.25,2068,-25.04,32231,410805.73,6147765.76,1
77075,0.25,2069,-25.13,31755,411305.73,6147765.76,1
78075,0.25,2070,-25.19,31280,411805.73,6147765.76,1
79075,0.25,2071,-25.14,30805,412305.73,6147765.76,1
80075,0.25,2072,-24.95,30331,412805.73,6147765.76,1
81075,0.25,2073,-24.63,29858,413305.73,6147765.76,1
82075,0.25,2074,-24.19,29386,413805.73,6147765.76,1
83075,0.25,2075,-23.6,28915,414305.73,6147765.76,1
84075,0.25,2076,-23.15,28445,414805.73,6147765.76,1
85075,0.25,2077,-23.99,27976,415305.73,6147765.76,1
86075,0.25,2078,-24.76,27508,415805.73,6147765.76,1
87075,0.25,2079,-24.85,27041,416305.73,6147765.76,1
88075,0.25,2080,-24.29,26575,416805.73,6147765.76,1
89075,0.25,2081,-23.53,26111,417305.73,6147765.76,1
90075,0.25,2082,-22.75,25648,417805.73,6147765.76,1
91075,0.25,2083,-21.85,25186,418305.73,6147765.76,1
92075,0.25,2084,-20.86,24726,418805.73,6147765.76,1
93075,0.25,2085,-19.76,24267,419305.73,6147765.76,1
94075,0.25,2086,-18.41,23811,419805.73,6147765.76,1
95075,0.25,2087,-16.52,23355,420305.73,6147765.76,1
96075,0.25,2088,-13.77,22902,420805.73,6147765.76,1
97075,0.25,2089,-13.31,22451,421305.73,6147765.76,1
98075,0.25,2090,-14.11,22002,421805.73,6147765.76,1
99075,0.25,2091,-13.32,21555,422305.73,6147765.76,1
100075,0.25,2092,-11.14,21110,422805.73,6147765.76,1
101075,0.25,2093,-8.88,20668,423305.73,6147765.76,1
102075,0.25,2094,-7.36,20229,423805.73,6147765.76,1
103075,0.25,2095,-6.18,19792,424305.73,6147765.76,1
104075,0.25,2096,-5.42,19359,424805.73,6147765.76,1
105075,0.25,2097,-5.68,18929,425305.73,6147765.76,1
106075,0.25,2098,-6.03,18502,425805.73,6147765.76,1
107075,0.25,2099,-6.2,18079,426305.73,6147765.76,1
108075,0.25,2100,-6.23,17661,426805.73,6147765.76,1
109075,0.25,2101,-6.4,17246,427305.73,6147765.76,1
